Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 1
5/23/2022 3:18:18 PM
Wavelength (nm),Absorbance
231.00,2.971709
230.00,3.051278
229.00,3.097236
228.00,3.198565
227.00,3.267896
226.00,3.313943
225.00,3.334531
224.00,3.306599
223.00,3.561997
222.00,3.483453
221.00,3.436495
220.00,3.411859
219.00,3.614381
218.00,3.588940
217.00,3.554071
216.00,3.690935
215.00,3.822652
214.00,3.292385
213.00,3.530108
212.00,3.953691
211.00,3.968261
210.00,3.402870
209.00,3.554432
208.00,3.436624
207.00,3.680033
206.00,3.642274
205.00,3.368284
204.00,3.645418
203.00,3.362658
202.00,3.486218
201.00,4.028788
200.00,NaN
199.00,3.792525
198.00,3.340399
197.00,3.790575
196.00,3.437517
195.00,3.495734
194.00,3.373484
193.00,3.400001
192.00,3.160991
191.00,NaN
190.00,3.158222


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 4
5/23/2022 4:49:04 PM
Wavelength (nm),Absorbance
700.00,0.006014
699.00,0.005150
698.00,0.006790
697.00,0.005213
696.00,0.005007
695.00,0.005551
694.00,0.005758
693.00,0.006084
692.00,0.005966
691.00,0.006248
690.00,0.006640
689.00,0.007004
688.00,0.005367
687.00,0.005940
686.00,0.006456
685.00,0.006539
684.00,0.005650
683.00,0.007360
682.00,0.006505
681.00,0.005993
680.00,0.005996
679.00,0.005373
678.00,0.005714
677.00,0.006390
676.00,0.005901
675.00,0.006628
674.00,0.007155
673.00,0.006511
672.00,0.005850
671.00,0.005726
670.00,0.006159
669.00,0.006724
668.00,0.005309
667.00,0.006652
666.00,0.006661
665.00,0.006639
664.00,0.006941
663.00,0.006637
662.00,0.007629
661.00,0.006132
660.00,0.007097
659.00,0.006714
658.00,0.006361
657.00,0.007293
656.00,0.007405
655.00,0.005680
654.00,0.006572
653.00,0.005955
652.00,0.007077
651.00,0.006633
650.00,0.006687
649.00,0.007312
648.00,0.005512
647.00,0.006039
646.00,0.006851
645.00,0.006046
644.00,0.006391
643.00,0.006239
642.00,0.006028
641.00,0.006572
640.00,0.008286
639.00,0.006109
638.00,0.007404
637.00,0.008164
636.00,0.005918
635.00,0.006566
634.00,0.006753
633.00,0.008365
632.00,0.006004
631.00,0.006487
630.00,0.006339
629.00,0.007913
628.00,0.006982
627.00,0.006667
626.00,0.007129
625.00,0.006792
624.00,0.007557
623.00,0.006173
622.00,0.007138
621.00,0.007402
620.00,0.007363
619.00,0.007143
618.00,0.007672
617.00,0.007381
616.00,0.006851
615.00,0.007539
614.00,0.007444
613.00,0.007124
612.00,0.007489
611.00,0.007194
610.00,0.007413
609.00,0.008302
608.00,0.007265
607.00,0.007006
606.00,0.007345
605.00,0.007463
604.00,0.007858
603.00,0.007491
602.00,0.007254
601.00,0.007222
600.00,0.006737
599.00,0.008010
598.00,0.007682
597.00,0.007955
596.00,0.007669
595.00,0.008602
594.00,0.008437
593.00,0.007461
592.00,0.008254
591.00,0.008879
590.00,0.007820
589.00,0.008260
588.00,0.007937
587.00,0.007578
586.00,0.008247
585.00,0.007785
584.00,0.007942
583.00,0.008095
582.00,0.009096
581.00,0.008272
580.00,0.009096
579.00,0.007826
578.00,0.009524
577.00,0.008827
576.00,0.008990
575.00,0.009876
574.00,0.008917
573.00,0.009265
572.00,0.009328
571.00,0.008845
570.00,0.009594
569.00,0.008920
568.00,0.010099
567.00,0.009522
566.00,0.009641
565.00,0.009777
564.00,0.009843
563.00,0.010379
562.00,0.010493
561.00,0.010203
560.00,0.011003
559.00,0.010370
558.00,0.010008
557.00,0.010609
556.00,0.011213
555.00,0.011597
554.00,0.011477
553.00,0.011135
552.00,0.012030
551.00,0.011401
550.00,0.012089
549.00,0.011764
548.00,0.012094
547.00,0.012498
546.00,0.012347
545.00,0.012366
544.00,0.012579
543.00,0.013227
542.00,0.013188
541.00,0.013512
540.00,0.013597
539.00,0.013077
538.00,0.013862
537.00,0.013683
536.00,0.013786
535.00,0.014764
534.00,0.014485
533.00,0.014803
532.00,0.015108
531.00,0.014994
530.00,0.015360
529.00,0.015557
528.00,0.016082
527.00,0.016209
526.00,0.016689
525.00,0.016610
524.00,0.015974
523.00,0.017118
522.00,0.017210
521.00,0.017334
520.00,0.017779
519.00,0.018680
518.00,0.018540
517.00,0.018486
516.00,0.019602
515.00,0.019853
514.00,0.020326
513.00,0.019848
512.00,0.020351
511.00,0.021463
510.00,0.021553
509.00,0.021173
508.00,0.022271
507.00,0.021977
506.00,0.022209
505.00,0.022201
504.00,0.022996
503.00,0.023495
502.00,0.023803
501.00,0.024429
500.00,0.024618
499.00,0.025370
498.00,0.025540
497.00,0.024894
496.00,0.025857
495.00,0.025659
494.00,0.026369
493.00,0.027036
492.00,0.027288
491.00,0.027439
490.00,0.028024
489.00,0.028172
488.00,0.028294
487.00,0.028487
486.00,0.030012
485.00,0.029521
484.00,0.029720
483.00,0.030269
482.00,0.030482
481.00,0.030632
480.00,0.030868
479.00,0.031688
478.00,0.032039
477.00,0.032154
476.00,0.032285
475.00,0.032720
474.00,0.033240
473.00,0.033555
472.00,0.033410
471.00,0.033926
470.00,0.034092
469.00,0.034495
468.00,0.034786
467.00,0.034919
466.00,0.035465
465.00,0.035727
464.00,0.035678
463.00,0.036006
462.00,0.036167
461.00,0.036528
460.00,0.036612
459.00,0.036856
458.00,0.036989
457.00,0.037475
456.00,0.037892
455.00,0.037859
454.00,0.037700
453.00,0.038023
452.00,0.038243
451.00,0.038537
450.00,0.038397
449.00,0.038792
448.00,0.038818
447.00,0.039051
446.00,0.038728
445.00,0.039230
444.00,0.039405
443.00,0.039875
442.00,0.039989
441.00,0.039820
440.00,0.039947
439.00,0.039769
438.00,0.040092
437.00,0.040482
436.00,0.040467
435.00,0.040793
434.00,0.040135
433.00,0.040554
432.00,0.040531
431.00,0.040568
430.00,0.040057
429.00,0.040631
428.00,0.040363
427.00,0.040631
426.00,0.040207
425.00,0.040907
424.00,0.041055
423.00,0.040481
422.00,0.040854
421.00,0.040596
420.00,0.040752
419.00,0.040495
418.00,0.041006
417.00,0.040514
416.00,0.039938
415.00,0.040800
414.00,0.040320
413.00,0.040637
412.00,0.040294
411.00,0.039889
410.00,0.040456
409.00,0.039626
408.00,0.040005
407.00,0.039810
406.00,0.039585
405.00,0.039903
404.00,0.040187
403.00,0.040258
402.00,0.039723
401.00,0.039340
400.00,0.039491
399.00,0.039542
398.00,0.039932
397.00,0.039187
396.00,0.038705
395.00,0.038564
394.00,0.038970
393.00,0.037958
392.00,0.037904
391.00,0.037501
390.00,0.037245
389.00,0.037402
388.00,0.037031
387.00,0.037339
386.00,0.036670
385.00,0.036163
384.00,0.036802
383.00,0.036477
382.00,0.036275
381.00,0.035645
380.00,0.034703
379.00,0.035112
378.00,0.034784
377.00,0.034804
376.00,0.034754
375.00,0.033877
374.00,0.033888
373.00,0.033225
372.00,0.033449
371.00,0.032548
370.00,0.032694
369.00,0.032882
368.00,0.032910
367.00,0.032183
366.00,0.032769
365.00,0.032415
364.00,0.032383
363.00,0.031130
362.00,0.031340
361.00,0.030125
360.00,0.030758
359.00,0.031034
358.00,0.031068
357.00,0.031577
356.00,0.030803
355.00,0.031075
354.00,0.030445
353.00,0.029785
352.00,0.029580
351.00,0.030366
350.00,0.030352
349.00,0.030187
348.00,0.030874
347.00,0.030310
346.00,0.029115
345.00,0.030589
344.00,0.030958
343.00,0.030956
342.00,0.031294
341.00,0.030877
340.00,0.031598
339.00,0.032423
338.00,0.032621
337.00,0.032895
336.00,0.033241
335.00,0.034925
334.00,0.034873
333.00,0.035938
332.00,0.036806
331.00,0.036636
330.00,0.039015
329.00,0.039748
328.00,0.042490
327.00,0.042446
326.00,0.043453
325.00,0.044679
324.00,0.046118
323.00,0.047536
322.00,0.050841
321.00,0.052323
320.00,0.055157
319.00,0.056569
318.00,0.058930
317.00,0.063881
316.00,0.065788
315.00,0.070517
314.00,0.073931
313.00,0.079761
312.00,0.084995
311.00,0.092014
310.00,0.098125
309.00,0.105425
308.00,0.112363
307.00,0.120719
306.00,0.130397
305.00,0.139203
304.00,0.148123
303.00,0.158980
302.00,0.167078
301.00,0.176708
300.00,0.186020
299.00,0.197033
298.00,0.204647
297.00,0.215716
296.00,0.225864
295.00,0.235185
294.00,0.247264
293.00,0.257383
292.00,0.267509
291.00,0.280148
290.00,0.292264
289.00,0.304293
288.00,0.318827
287.00,0.331544
286.00,0.345044
285.00,0.359426
284.00,0.373136
283.00,0.391653
282.00,0.408860
281.00,0.423898
280.00,0.442641
279.00,0.462678
278.00,0.482716
277.00,0.504999
276.00,0.527348
275.00,0.549327
274.00,0.574484
273.00,0.600971
272.00,0.626146
271.00,0.652730
270.00,0.686022
269.00,0.714784
268.00,0.748352
267.00,0.779654
266.00,0.814747
265.00,0.854068
264.00,0.893990
263.00,0.929734
262.00,0.973461
261.00,1.020484
260.00,1.066209
259.00,1.115532
258.00,1.165758
257.00,1.218674
256.00,1.277956
255.00,1.336879
254.00,1.400464
253.00,1.471575
252.00,1.535981
251.00,1.598502
250.00,1.671498
249.00,1.741568
248.00,1.809821
247.00,1.883668
246.00,1.940188
245.00,2.005155
244.00,2.074883
243.00,2.141301
242.00,2.208704
241.00,2.270242
240.00,2.326705
239.00,2.380017
238.00,2.448563
237.00,2.512887
236.00,2.573155
235.00,2.623052
234.00,2.687679
233.00,2.746556
232.00,2.836233
231.00,2.883313
230.00,2.957262
229.00,3.058961
228.00,3.099891
227.00,3.159683
226.00,3.258354
225.00,3.253540
224.00,3.276546
223.00,3.334136
222.00,3.309446
221.00,3.617094
220.00,3.685106
219.00,3.482637
218.00,5.565011
217.00,3.246184
216.00,3.866959
215.00,3.559653
214.00,3.278479
213.00,NaN
212.00,4.055869
211.00,3.373886
210.00,3.851546
209.00,3.631185
208.00,3.410802
207.00,3.862111
206.00,3.458276
205.00,4.342732
204.00,3.690195
203.00,3.381778
202.00,3.616373
201.00,3.695773
200.00,4.955134
199.00,3.861416
198.00,NaN
197.00,3.516060
196.00,3.733303
195.00,3.453028
194.00,3.258683
193.00,3.459399
192.00,NaN
191.00,3.565257
190.00,3.190969


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 5
5/23/2022 5:19:04 PM
Wavelength (nm),Absorbance
700.00,0.005307
699.00,0.005266
698.00,0.005243
697.00,0.005243
696.00,0.005156
695.00,0.006409
694.00,0.005507
693.00,0.006866
692.00,0.005735
691.00,0.006000
690.00,0.006152
689.00,0.006626
688.00,0.006452
687.00,0.006166
686.00,0.005649
685.00,0.006017
684.00,0.006543
683.00,0.006473
682.00,0.007203
681.00,0.006246
680.00,0.006787
679.00,0.006371
678.00,0.006034
677.00,0.006095
676.00,0.006412
675.00,0.006260
674.00,0.007083
673.00,0.006083
672.00,0.005485
671.00,0.005407
670.00,0.006027
669.00,0.006242
668.00,0.006003
667.00,0.006892
666.00,0.006460
665.00,0.006485
664.00,0.006669
663.00,0.006476
662.00,0.007042
661.00,0.005748
660.00,0.007218
659.00,0.006855
658.00,0.007051
657.00,0.006387
656.00,0.005930
655.00,0.005698
654.00,0.007149
653.00,0.005308
652.00,0.006733
651.00,0.006246
650.00,0.006311
649.00,0.006613
648.00,0.005789
647.00,0.006745
646.00,0.007473
645.00,0.005971
644.00,0.007304
643.00,0.005716
642.00,0.005846
641.00,0.006721
640.00,0.007863
639.00,0.007335
638.00,0.006610
637.00,0.007696
636.00,0.005716
635.00,0.006659
634.00,0.007355
633.00,0.007359
632.00,0.006811
631.00,0.006702
630.00,0.006010
629.00,0.006517
628.00,0.007175
627.00,0.006642
626.00,0.006691
625.00,0.007367
624.00,0.007307
623.00,0.006884
622.00,0.007054
621.00,0.007285
620.00,0.007934
619.00,0.007125
618.00,0.007499
617.00,0.006951
616.00,0.007192
615.00,0.007633
614.00,0.007360
613.00,0.007095
612.00,0.007542
611.00,0.008193
610.00,0.007382
609.00,0.007822
608.00,0.007680
607.00,0.007752
606.00,0.007310
605.00,0.007255
604.00,0.007516
603.00,0.007363
602.00,0.007496
601.00,0.007989
600.00,0.007552
599.00,0.008435
598.00,0.007495
597.00,0.008357
596.00,0.007796
595.00,0.007876
594.00,0.008844
593.00,0.007092
592.00,0.008315
591.00,0.008199
590.00,0.007718
589.00,0.008437
588.00,0.007969
587.00,0.008394
586.00,0.007771
585.00,0.008071
584.00,0.007362
583.00,0.008610
582.00,0.009390
581.00,0.008320
580.00,0.009202
579.00,0.009114
578.00,0.008690
577.00,0.008835
576.00,0.008847
575.00,0.009343
574.00,0.009177
573.00,0.009310
572.00,0.008573
571.00,0.009130
570.00,0.009392
569.00,0.007902
568.00,0.008482
567.00,0.008986
566.00,0.009470
565.00,0.009700
564.00,0.009239
563.00,0.009254
562.00,0.009550
561.00,0.009851
560.00,0.010663
559.00,0.010222
558.00,0.009715
557.00,0.010341
556.00,0.011033
555.00,0.011218
554.00,0.010482
553.00,0.010829
552.00,0.011878
551.00,0.011625
550.00,0.011270
549.00,0.011453
548.00,0.011594
547.00,0.011850
546.00,0.011675
545.00,0.011882
544.00,0.012273
543.00,0.012337
542.00,0.012398
541.00,0.012740
540.00,0.012687
539.00,0.012580
538.00,0.013331
537.00,0.013130
536.00,0.013240
535.00,0.013318
534.00,0.013598
533.00,0.013999
532.00,0.013751
531.00,0.014437
530.00,0.014485
529.00,0.014932
528.00,0.015141
527.00,0.015423
526.00,0.015614
525.00,0.015442
524.00,0.015479
523.00,0.016558
522.00,0.016365
521.00,0.016328
520.00,0.017050
519.00,0.017218
518.00,0.017660
517.00,0.017370
516.00,0.017892
515.00,0.018830
514.00,0.018872
513.00,0.018369
512.00,0.019199
511.00,0.019572
510.00,0.019737
509.00,0.019664
508.00,0.020548
507.00,0.020117
506.00,0.020663
505.00,0.020305
504.00,0.021436
503.00,0.022079
502.00,0.021657
501.00,0.022990
500.00,0.022578
499.00,0.022629
498.00,0.022812
497.00,0.023441
496.00,0.023804
495.00,0.023310
494.00,0.024412
493.00,0.024827
492.00,0.025092
491.00,0.025598
490.00,0.025528
489.00,0.025648
488.00,0.026240
487.00,0.026494
486.00,0.027240
485.00,0.026835
484.00,0.027556
483.00,0.027892
482.00,0.028254
481.00,0.028234
480.00,0.028091
479.00,0.028780
478.00,0.029676
477.00,0.029442
476.00,0.029778
475.00,0.029889
474.00,0.030848
473.00,0.030624
472.00,0.031073
471.00,0.030914
470.00,0.031327
469.00,0.031489
468.00,0.032033
467.00,0.032191
466.00,0.032382
465.00,0.032721
464.00,0.032474
463.00,0.033221
462.00,0.033026
461.00,0.033648
460.00,0.033536
459.00,0.033692
458.00,0.034013
457.00,0.034266
456.00,0.034772
455.00,0.034798
454.00,0.034328
453.00,0.034759
452.00,0.035214
451.00,0.035374
450.00,0.035426
449.00,0.035632
448.00,0.035519
447.00,0.035828
446.00,0.035749
445.00,0.036198
444.00,0.036170
443.00,0.036150
442.00,0.036659
441.00,0.036583
440.00,0.036261
439.00,0.036014
438.00,0.036545
437.00,0.036858
436.00,0.036937
435.00,0.037051
434.00,0.037166
433.00,0.037435
432.00,0.037133
431.00,0.037553
430.00,0.037281
429.00,0.037242
428.00,0.036984
427.00,0.037302
426.00,0.037350
425.00,0.037404
424.00,0.037404
423.00,0.037067
422.00,0.037324
421.00,0.036960
420.00,0.037325
419.00,0.037323
418.00,0.037996
417.00,0.037484
416.00,0.037072
415.00,0.037251
414.00,0.037042
413.00,0.037607
412.00,0.037131
411.00,0.037145
410.00,0.037743
409.00,0.036958
408.00,0.036494
407.00,0.036608
406.00,0.036912
405.00,0.036665
404.00,0.037279
403.00,0.036871
402.00,0.036937
401.00,0.036633
400.00,0.036951
399.00,0.035916
398.00,0.035684
397.00,0.035866
396.00,0.035975
395.00,0.035175
394.00,0.035843
393.00,0.035129
392.00,0.035351
391.00,0.035659
390.00,0.034510
389.00,0.035515
388.00,0.034649
387.00,0.034308
386.00,0.034266
385.00,0.033909
384.00,0.034577
383.00,0.033586
382.00,0.033818
381.00,0.032968
380.00,0.032646
379.00,0.032680
378.00,0.032424
377.00,0.032805
376.00,0.032709
375.00,0.031798
374.00,0.030841
373.00,0.031136
372.00,0.031752
371.00,0.031135
370.00,0.030966
369.00,0.031404
368.00,0.030605
367.00,0.030498
366.00,0.031851
365.00,0.030570
364.00,0.031125
363.00,0.029921
362.00,0.029252
361.00,0.029517
360.00,0.029161
359.00,0.029748
358.00,0.029063
357.00,0.029338
356.00,0.028923
355.00,0.029607
354.00,0.029769
353.00,0.029504
352.00,0.028949
351.00,0.029669
350.00,0.029201
349.00,0.028333
348.00,0.029610
347.00,0.029123
346.00,0.029614
345.00,0.030538
344.00,0.029973
343.00,0.031179
342.00,0.031979
341.00,0.030461
340.00,0.030855
339.00,0.030560
338.00,0.032388
337.00,0.033048
336.00,0.033223
335.00,0.034901
334.00,0.034535
333.00,0.036307
332.00,0.036065
331.00,0.037402
330.00,0.038072
329.00,0.039430
328.00,0.040749
327.00,0.041445
326.00,0.042924
325.00,0.043385
324.00,0.046270
323.00,0.047624
322.00,0.049701
321.00,0.052335
320.00,0.054232
319.00,0.057243
318.00,0.058826
317.00,0.063103
316.00,0.066015
315.00,0.069601
314.00,0.073005
313.00,0.078807
312.00,0.085325
311.00,0.090539
310.00,0.096956
309.00,0.104327
308.00,0.113403
307.00,0.119076
306.00,0.129038
305.00,0.137044
304.00,0.146913
303.00,0.157010
302.00,0.165532
301.00,0.174058
300.00,0.184930
299.00,0.194449
298.00,0.202423
297.00,0.213630
296.00,0.223952
295.00,0.231781
294.00,0.242515
293.00,0.254743
292.00,0.262977
291.00,0.275974
290.00,0.287852
289.00,0.299934
288.00,0.313398
287.00,0.325993
286.00,0.338538
285.00,0.352623
284.00,0.366817
283.00,0.383791
282.00,0.400301
281.00,0.415040
280.00,0.433334
279.00,0.454248
278.00,0.473942
277.00,0.493859
276.00,0.516737
275.00,0.536295
274.00,0.561836
273.00,0.588149
272.00,0.612017
271.00,0.638340
270.00,0.669894
269.00,0.697409
268.00,0.730731
267.00,0.763177
266.00,0.793661
265.00,0.833416
264.00,0.872235
263.00,0.907508
262.00,0.949729
261.00,0.994645
260.00,1.040490
259.00,1.089321
258.00,1.138700
257.00,1.188982
256.00,1.247742
255.00,1.306788
254.00,1.367134
253.00,1.435921
252.00,1.499181
251.00,1.561739
250.00,1.632002
249.00,1.698946
248.00,1.766440
247.00,1.839243
246.00,1.892081
245.00,1.956147
244.00,2.028184
243.00,2.090025
242.00,2.147790
241.00,2.212891
240.00,2.272097
239.00,2.319381
238.00,2.378737
237.00,2.454450
236.00,2.512391
235.00,2.569117
234.00,2.639674
233.00,2.684348
232.00,2.745152
231.00,2.803023
230.00,2.895846
229.00,2.977621
228.00,3.034209
227.00,3.088319
226.00,3.121097
225.00,3.152042
224.00,3.184371
223.00,3.248805
222.00,3.278945
221.00,3.255613
220.00,3.489508
219.00,3.508156
218.00,3.389337
217.00,3.371652
216.00,3.700356
215.00,3.472764
214.00,3.628298
213.00,3.414816
212.00,3.311327
211.00,3.712825
210.00,3.801100
209.00,3.749295
208.00,3.479683
207.00,3.417237
206.00,3.764749
205.00,3.579104
204.00,3.418735
203.00,3.494932
202.00,4.188249
201.00,3.533202
200.00,3.341690
199.00,3.253794
198.00,3.648061
197.00,3.530784
196.00,3.365198
195.00,NaN
194.00,3.289900
193.00,3.405605
192.00,3.841491
191.00,3.576251
190.00,3.081227


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 6
5/23/2022 5:49:04 PM
Wavelength (nm),Absorbance
700.00,0.005700
699.00,0.005792
698.00,0.006790
697.00,0.005446
696.00,0.006114
695.00,0.006343
694.00,0.004258
693.00,0.005296
692.00,0.005189
691.00,0.006652
690.00,0.006159
689.00,0.006998
688.00,0.005495
687.00,0.006150
686.00,0.006112
685.00,0.006208
684.00,0.006462
683.00,0.007041
682.00,0.006716
681.00,0.006172
680.00,0.006817
679.00,0.006451
678.00,0.006007
677.00,0.006266
676.00,0.006282
675.00,0.006310
674.00,0.006735
673.00,0.006121
672.00,0.005802
671.00,0.005827
670.00,0.006463
669.00,0.006227
668.00,0.006020
667.00,0.006399
666.00,0.006263
665.00,0.006963
664.00,0.006354
663.00,0.006331
662.00,0.007062
661.00,0.005809
660.00,0.006553
659.00,0.006719
658.00,0.006295
657.00,0.006213
656.00,0.006315
655.00,0.005652
654.00,0.007445
653.00,0.005361
652.00,0.006110
651.00,0.006302
650.00,0.006702
649.00,0.006695
648.00,0.005287
647.00,0.006023
646.00,0.006329
645.00,0.005525
644.00,0.006008
643.00,0.005696
