Sample1, Cycle 1
5/15/2022 9:44:14 AM
Wavelength (nm),Absorbance
671.00,-0.002260
670.00,-0.002128
669.00,-0.001936
668.00,-0.002372
667.00,-0.002427
666.00,-0.002244
665.00,-0.002747
664.00,-0.002141
663.00,-0.002961
662.00,-0.002381
661.00,-0.001464
660.00,-0.002424
659.00,-0.002579
658.00,-0.002757
657.00,-0.002486
656.00,-0.002477
655.00,-0.001460
654.00,-0.002220
653.00,-0.001987
652.00,-0.001977
651.00,-0.002281
650.00,-0.002383
649.00,-0.003370
648.00,-0.001029
647.00,-0.002483
646.00,-0.003104
645.00,-0.001676
644.00,-0.003153
643.00,-0.001242
642.00,-0.001775
641.00,-0.002458
640.00,-0.002293
639.00,-0.001321
638.00,-0.002350
637.00,-0.001887
636.00,-0.002514
635.00,-0.002630
634.00,-0.002565
633.00,-0.002000
632.00,-0.001229
631.00,-0.002333
630.00,-0.001119
629.00,-0.001751
628.00,-0.002529
627.00,-0.002039
626.00,-0.002890
625.00,-0.002664
624.00,-0.002501
623.00,-0.002787
622.00,-0.002482
621.00,-0.001826
620.00,-0.002085
619.00,-0.003014
618.00,-0.003039
617.00,-0.001616
616.00,-0.002191
615.00,-0.003144
614.00,-0.002113
613.00,-0.003087
612.00,-0.002334
611.00,-0.002387
610.00,-0.002432
609.00,-0.001929
608.00,-0.001824
607.00,-0.001925
606.00,-0.002273
605.00,-0.002487
604.00,-0.002444
603.00,-0.002291
602.00,-0.001951
601.00,-0.002158
600.00,-0.002725
599.00,-0.000876
598.00,-0.002725
597.00,-0.002603
596.00,-0.002177
595.00,-0.002571
594.00,-0.002442
593.00,-0.002955
592.00,-0.002257
591.00,-0.002074
590.00,-0.002616
589.00,-0.001900
588.00,-0.002154
587.00,-0.002191
586.00,-0.002196
585.00,-0.001351
584.00,-0.002055
583.00,-0.002593
582.00,-0.002723
581.00,-0.002361
580.00,-0.001502
579.00,-0.002287
578.00,-0.002209
577.00,-0.001869
576.00,-0.002739
575.00,-0.002371
574.00,-0.002109
573.00,-0.001368
572.00,-0.002156
571.00,-0.002503
570.00,-0.001515
569.00,-0.002021
568.00,-0.001461
567.00,-0.002363
566.00,-0.002769
565.00,-0.002260
564.00,-0.001969
563.00,-0.001898
562.00,-0.000800
561.00,-0.001038
560.00,-0.001424
559.00,-0.002223
558.00,-0.001228
557.00,-0.000670
556.00,-0.001032
555.00,-0.000167
554.00,-0.000544
553.00,-0.001236
552.00,-0.000917
551.00,-0.001395
550.00,-0.000826
549.00,-0.000353
548.00,-0.000767
547.00,-0.000462
546.00,-0.000450
545.00,-0.000336
544.00,0.000055
543.00,-0.000606
542.00,-0.000370
541.00,-0.000418
540.00,-0.000722
539.00,0.000556
538.00,-0.000314
537.00,-0.000055
536.00,0.000086
535.00,-0.000068
534.00,0.000100
533.00,0.000186
532.00,0.000336
531.00,0.000517
530.00,0.000624
529.00,0.000597
528.00,0.000721
527.00,0.001160
526.00,0.001005
525.00,0.001231
524.00,0.000538
523.00,0.001846
522.00,0.001577
521.00,0.001441
520.00,0.001437
519.00,0.001838
518.00,0.001875
517.00,0.001697
516.00,0.001754
515.00,0.002605
514.00,0.002078
513.00,0.002284
512.00,0.002726
511.00,0.003337
510.00,0.003299
509.00,0.002972
508.00,0.003245
507.00,0.002850
506.00,0.003256
505.00,0.004049
504.00,0.003620
503.00,0.003852
502.00,0.003473
501.00,0.003679
500.00,0.004529
499.00,0.004570
498.00,0.004442
497.00,0.004725
496.00,0.005071
495.00,0.005161
494.00,0.005239
493.00,0.005642
492.00,0.005321
491.00,0.005786
490.00,0.005831
489.00,0.005421
488.00,0.005993
487.00,0.006152
486.00,0.006390
485.00,0.006274
484.00,0.006556
483.00,0.006562
482.00,0.007039
481.00,0.007354
480.00,0.006865
479.00,0.006776
478.00,0.007368
477.00,0.007510
476.00,0.007868
475.00,0.007399
474.00,0.007859
473.00,0.007977
472.00,0.008188
471.00,0.008312
470.00,0.008609
469.00,0.008572
468.00,0.008163
467.00,0.008452
466.00,0.009119
465.00,0.009073
464.00,0.009185
463.00,0.009477
462.00,0.009754
461.00,0.009356
460.00,0.009728
459.00,0.009546
458.00,0.009606
457.00,0.009477
456.00,0.009821
455.00,0.010257
454.00,0.010188
453.00,0.010622
452.00,0.010110
451.00,0.010500
450.00,0.010317
449.00,0.010601
448.00,0.010983
447.00,0.010523
446.00,0.010800
445.00,0.011086
444.00,0.011012
443.00,0.010565
442.00,0.011025
441.00,0.010903
440.00,0.010938
439.00,0.011410
438.00,0.010960
437.00,0.010868
436.00,0.011317
435.00,0.011508
434.00,0.011460
433.00,0.011541
432.00,0.011861
431.00,0.011678
430.00,0.012011
429.00,0.011732
428.00,0.011916
427.00,0.012023
426.00,0.011895
425.00,0.012053
424.00,0.012066
423.00,0.012128
422.00,0.012255
421.00,0.012295
420.00,0.012336
419.00,0.012432
418.00,0.012354
417.00,0.011968
416.00,0.012669
415.00,0.012235
414.00,0.012553
413.00,0.013042
412.00,0.012725
411.00,0.012592
410.00,0.012270
409.00,0.013117
408.00,0.012880
407.00,0.013380
406.00,0.012158
405.00,0.012953
404.00,0.013272
403.00,0.012656
402.00,0.013305
401.00,0.013025
400.00,0.013058
399.00,0.013679
398.00,0.013185
397.00,0.012902
396.00,0.012993
395.00,0.012991
394.00,0.012946
393.00,0.013494
392.00,0.012751
391.00,0.013661
390.00,0.013377
389.00,0.012850
388.00,0.013380
387.00,0.012826
386.00,0.012853
385.00,0.013500
384.00,0.012869
383.00,0.013400
382.00,0.012928
381.00,0.013604
380.00,0.013242
379.00,0.013640
378.00,0.013322
377.00,0.012782
376.00,0.013124
375.00,0.013030
374.00,0.013654
373.00,0.013317
372.00,0.013666
371.00,0.012944
370.00,0.014152
369.00,0.013140
368.00,0.013768
367.00,0.013333
366.00,0.013695
365.00,0.014463
364.00,0.013985
363.00,0.014692
362.00,0.014605
361.00,0.014718
360.00,0.014273
359.00,0.013957
358.00,0.015339
357.00,0.014298
356.00,0.014420
355.00,0.015127
354.00,0.014939
353.00,0.015285
352.00,0.015921
351.00,0.015843
350.00,0.015460
349.00,0.017237
348.00,0.016446
347.00,0.017448
346.00,0.017797
345.00,0.017201
344.00,0.017041
343.00,0.017867
342.00,0.018642
341.00,0.017926
340.00,0.018003
339.00,0.018279
338.00,0.018666
337.00,0.019160
336.00,0.020291
335.00,0.019252
334.00,0.021231
333.00,0.021131
332.00,0.021044
331.00,0.021528
330.00,0.022454
329.00,0.021110
328.00,0.022889
327.00,0.023446
326.00,0.024077
325.00,0.024369
324.00,0.024059
323.00,0.025006
322.00,0.025792
321.00,0.026544
320.00,0.027816
319.00,0.028114
318.00,0.028162
317.00,0.028910
316.00,0.030246
315.00,0.031689
314.00,0.032253
313.00,0.033898
312.00,0.035268
311.00,0.037041
310.00,0.038918
309.00,0.040005
308.00,0.041678
307.00,0.043450
306.00,0.045760
305.00,0.047920
304.00,0.050446
303.00,0.052223
302.00,0.054941
301.00,0.056106
300.00,0.058876
299.00,0.060606
298.00,0.061925
297.00,0.064027
296.00,0.066461
295.00,0.067447
294.00,0.069075
293.00,0.070554
292.00,0.072395
291.00,0.075045
290.00,0.075738
289.00,0.078439
288.00,0.079642
287.00,0.081855
286.00,0.083174
285.00,0.085032
284.00,0.087925
283.00,0.089233
282.00,0.091206
281.00,0.093235
280.00,0.094062
279.00,0.096210
278.00,0.099743
277.00,0.099164
276.00,0.102468
275.00,0.105243
274.00,0.105717
273.00,0.108359
272.00,0.110105
271.00,0.111646
270.00,0.114779
269.00,0.118339
268.00,0.120743
267.00,0.125118
266.00,0.128047
265.00,0.132263
264.00,0.136654
263.00,0.140696
262.00,0.146066
261.00,0.151787
260.00,0.156637
259.00,0.162354
258.00,0.169705
257.00,0.177306
256.00,0.186067
255.00,0.193555
254.00,0.203117
253.00,0.213181
252.00,0.223083
251.00,0.233044
250.00,0.244151
249.00,0.255820
248.00,0.267619
247.00,0.279890
246.00,0.290103
245.00,0.301845
244.00,0.314899
243.00,0.326605
242.00,0.337420
241.00,0.349131
240.00,0.360845
239.00,0.372062
238.00,0.385165
237.00,0.397391
236.00,0.412000
235.00,0.425833
234.00,0.440105
233.00,0.456231
232.00,0.475161
231.00,0.494563
230.00,0.517680
229.00,0.545198
228.00,0.568615
227.00,0.598902
226.00,0.634655
225.00,0.668474
224.00,0.712393
223.00,0.759931
222.00,0.804674
221.00,0.860753
220.00,0.921963
219.00,0.981353
218.00,1.053397
217.00,1.129122
216.00,1.197562
215.00,1.281814
214.00,1.367477
213.00,1.455163
212.00,1.557234
211.00,1.659303
210.00,1.753645
209.00,1.869527
208.00,2.007569
207.00,2.129961
206.00,2.285311
205.00,2.437060
204.00,2.563691
203.00,2.689877
202.00,2.655169
201.00,2.772035
200.00,2.670516
199.00,2.680740
198.00,2.541010
197.00,2.683329
196.00,2.608132
195.00,2.706314
194.00,2.573864
193.00,2.370693
192.00,2.513855
191.00,2.352849
190.00,2.373266


Sample1, Cycle 40
5/16/2022 5:14:59 AM
Wavelength (nm),Absorbance
700.00,-0.002486
699.00,-0.002170
698.00,-0.002527
697.00,-0.001690
696.00,-0.002276
695.00,-0.002807
694.00,-0.002405
693.00,-0.002353
692.00,-0.002904
691.00,-0.002893
690.00,-0.001932
689.00,-0.003081
688.00,-0.002563
687.00,-0.002823
686.00,-0.001697
685.00,-0.002068
684.00,-0.001861
683.00,-0.002058
682.00,-0.002141
681.00,-0.002213
680.00,-0.002129
679.00,-0.002388
678.00,-0.001703
677.00,-0.002808
676.00,-0.002359
675.00,-0.001840
674.00,-0.002629
673.00,-0.001988
672.00,-0.002458
671.00,-0.002627
670.00,-0.002722
669.00,-0.001610
668.00,-0.002564
667.00,-0.001447
666.00,-0.002482
665.00,-0.002263
664.00,-0.002301
663.00,-0.002515
662.00,-0.001956
661.00,-0.001835
660.00,-0.003038
659.00,-0.001183
658.00,-0.001938
657.00,-0.002495
656.00,-0.002633
655.00,-0.002252
654.00,-0.002676
653.00,-0.002187
652.00,-0.002380
651.00,-0.002972
650.00,-0.002326
649.00,-0.002388
648.00,-0.001471
647.00,-0.002856
646.00,-0.003787
645.00,-0.000527
644.00,-0.003330
643.00,-0.001501
642.00,-0.001643
641.00,-0.001318
640.00,-0.002754
639.00,-0.001151
638.00,-0.002228
637.00,-0.002724
636.00,-0.002053
635.00,-0.002257
634.00,-0.002100
633.00,-0.001604
632.00,-0.002325
631.00,-0.002220
630.00,-0.002009
629.00,-0.001934
628.00,-0.002346
627.00,-0.001432
626.00,-0.002115
625.00,-0.002149
624.00,-0.003141
623.00,-0.002888
622.00,-0.002123
621.00,-0.002191
620.00,-0.002898
619.00,-0.002809
618.00,-0.002949
617.00,-0.001975
616.00,-0.002767
615.00,-0.003127
614.00,-0.002438
613.00,-0.002878
612.00,-0.002490
611.00,-0.002056
610.00,-0.002020
609.00,-0.002507
608.00,-0.001963
607.00,-0.001861
606.00,-0.001929
605.00,-0.002445
604.00,-0.001925
603.00,-0.002382
602.00,-0.002350
601.00,-0.002346
600.00,-0.002280
599.00,-0.000937
598.00,-0.002566
597.00,-0.002664
596.00,-0.002349
595.00,-0.002541
594.00,-0.002714
593.00,-0.002259
592.00,-0.001815
591.00,-0.002572
590.00,-0.002579
589.00,-0.002277
588.00,-0.001696
587.00,-0.002181
586.00,-0.002401
585.00,-0.002502
584.00,-0.001472
583.00,-0.002800
582.00,-0.002309
581.00,-0.002015
580.00,-0.001894
579.00,-0.001585
578.00,-0.002695
577.00,-0.002556
576.00,-0.002106
575.00,-0.002201
574.00,-0.002406
573.00,-0.001457
572.00,-0.002261
571.00,-0.002321
570.00,-0.001349
569.00,-0.002386
568.00,-0.000514
567.00,-0.001822
566.00,-0.002668
565.00,-0.002292
564.00,-0.001336
563.00,-0.001581
562.00,-0.001120
561.00,-0.001317
560.00,-0.001386
559.00,-0.001274
558.00,-0.000276
557.00,-0.001142
556.00,-0.000825
555.00,-0.000661
554.00,-0.000897
553.00,-0.001014
552.00,-0.000793
551.00,-0.001434
550.00,-0.001597
549.00,-0.000704
548.00,-0.000686
547.00,-0.000528
546.00,-0.000559
545.00,-0.000464
544.00,-0.000383
543.00,-0.000183
542.00,-0.000749
541.00,-0.000371
540.00,-0.000237
539.00,0.000243
538.00,-0.000045
537.00,0.000030
536.00,0.000035
535.00,-0.000028
534.00,0.000008
533.00,0.000245
532.00,0.000524
531.00,0.000416
530.00,0.000792
529.00,0.000742
528.00,0.000865
527.00,0.000649
526.00,0.001032
525.00,0.001017
524.00,0.001185
523.00,0.001469
522.00,0.001514
521.00,0.001538
520.00,0.001860
519.00,0.001997
518.00,0.002232
517.00,0.001477
516.00,0.002545
515.00,0.002497
514.00,0.001793
513.00,0.002115
512.00,0.002657
511.00,0.002960
510.00,0.003236
509.00,0.002708
508.00,0.003283
507.00,0.002623
506.00,0.003530
505.00,0.004002
504.00,0.002900
503.00,0.004282
502.00,0.004135
501.00,0.003948
500.00,0.004020
499.00,0.004473
498.00,0.004390
497.00,0.004368
496.00,0.004841
495.00,0.005613
494.00,0.005064
493.00,0.005101
492.00,0.005234
491.00,0.005548
490.00,0.005975
489.00,0.005525
488.00,0.006085
487.00,0.006129
486.00,0.006049
485.00,0.006313
484.00,0.006724
483.00,0.006600
482.00,0.007042
481.00,0.007152
480.00,0.007404
479.00,0.007331
478.00,0.007229
477.00,0.007633
476.00,0.007752
475.00,0.007946
474.00,0.008032
473.00,0.008339
472.00,0.008290
471.00,0.008371
470.00,0.008165
469.00,0.008541
468.00,0.008718
467.00,0.008632
466.00,0.009109
465.00,0.008470
464.00,0.009413
463.00,0.009319
462.00,0.009742
461.00,0.009604
460.00,0.009611
459.00,0.009627
458.00,0.009681
457.00,0.009544
456.00,0.009938
455.00,0.010265
454.00,0.010203
453.00,0.010589
452.00,0.010338
451.00,0.010530
450.00,0.010334
449.00,0.010197
448.00,0.010868
447.00,0.010785
446.00,0.010867
445.00,0.010762
444.00,0.011113
443.00,0.010742
442.00,0.010966
441.00,0.010878
440.00,0.010876
439.00,0.011611
438.00,0.011042
437.00,0.011279
436.00,0.011540
435.00,0.011501
434.00,0.011686
433.00,0.011518
432.00,0.011846
431.00,0.011681
430.00,0.012025
429.00,0.011987
428.00,0.011621
427.00,0.012170
426.00,0.011796
425.00,0.012058
424.00,0.012118
423.00,0.012165
422.00,0.012389
421.00,0.012436
420.00,0.012392
419.00,0.012549
418.00,0.012641
417.00,0.012503
416.00,0.012805
415.00,0.012533
414.00,0.012516
413.00,0.012752
412.00,0.012823
411.00,0.012707
410.00,0.012222
409.00,0.013268
408.00,0.012959
407.00,0.013089
406.00,0.012476
405.00,0.013441
404.00,0.013069
403.00,0.012727
402.00,0.013510
401.00,0.013353
400.00,0.012865
399.00,0.013505
398.00,0.013546
397.00,0.012798
396.00,0.013438
395.00,0.013355
394.00,0.013059
393.00,0.013354
392.00,0.012980
391.00,0.013113
390.00,0.013180
389.00,0.013830
388.00,0.013355
387.00,0.013377
386.00,0.013048
385.00,0.013238
384.00,0.012544
383.00,0.013346
382.00,0.013274
381.00,0.013718
380.00,0.013427
379.00,0.013733
378.00,0.013141
377.00,0.013265
376.00,0.013427
375.00,0.012881
374.00,0.013912
373.00,0.013016
372.00,0.013320
371.00,0.013325
370.00,0.013676
369.00,0.013197
368.00,0.014620
367.00,0.014048
366.00,0.014036
365.00,0.013711
364.00,0.014065
363.00,0.014496
362.00,0.014635
361.00,0.015052
360.00,0.014270
359.00,0.014465
358.00,0.015152
357.00,0.014034
356.00,0.015096
355.00,0.015259
354.00,0.015090
353.00,0.015932
352.00,0.015955
351.00,0.016276
350.00,0.015695
349.00,0.016992
348.00,0.016383
347.00,0.017373
346.00,0.017392
345.00,0.017188
344.00,0.016939
343.00,0.017925
342.00,0.017732
341.00,0.017725
340.00,0.018113
339.00,0.018163
338.00,0.019078
337.00,0.019127
336.00,0.020438
335.00,0.019823
334.00,0.020717
333.00,0.020991
332.00,0.020917
331.00,0.022179
330.00,0.021932
329.00,0.021553
328.00,0.023425
327.00,0.023112
326.00,0.024160
325.00,0.024428
324.00,0.025132
323.00,0.025081
322.00,0.026695
321.00,0.026689
320.00,0.027686
319.00,0.028342
318.00,0.028407
317.00,0.029826
316.00,0.031274
315.00,0.031851
314.00,0.031884
313.00,0.033930
312.00,0.035342
311.00,0.037543
310.00,0.038748
309.00,0.039723
308.00,0.041779
307.00,0.043986
306.00,0.045121
305.00,0.047660
304.00,0.050075
303.00,0.052262
302.00,0.054275
301.00,0.056311
300.00,0.057645
299.00,0.059823
298.00,0.061195
297.00,0.063912
296.00,0.066267
295.00,0.067819
294.00,0.068181
293.00,0.071371
292.00,0.071541
291.00,0.074456
290.00,0.075316
289.00,0.077690
288.00,0.079747
287.00,0.080797
286.00,0.083254
285.00,0.083135
284.00,0.087860
283.00,0.089468
282.00,0.090361
281.00,0.092115
280.00,0.093584
279.00,0.096622
278.00,0.097659
277.00,0.099084
276.00,0.101968
275.00,0.103618
274.00,0.104979
273.00,0.107826
272.00,0.109673
271.00,0.111236
270.00,0.114945
269.00,0.117303
268.00,0.120192
267.00,0.123927
266.00,0.127481
265.00,0.131048
264.00,0.135556
263.00,0.139101
262.00,0.144690
261.00,0.151294
260.00,0.155637
259.00,0.160784
258.00,0.167510
257.00,0.175638
256.00,0.183653
255.00,0.191767
254.00,0.201002
253.00,0.210613
252.00,0.220260
251.00,0.230246
250.00,0.241183
249.00,0.252717
248.00,0.264966
247.00,0.276246
246.00,0.285891
245.00,0.297658
244.00,0.310493
243.00,0.322515
242.00,0.333550
241.00,0.344853
240.00,0.356127
239.00,0.367343
238.00,0.380031
237.00,0.391898
236.00,0.406771
235.00,0.420602
234.00,0.435307
233.00,0.451066
232.00,0.470430
231.00,0.489966
230.00,0.512707
229.00,0.540327
228.00,0.563622
227.00,0.594177
226.00,0.629822
225.00,0.663426
224.00,0.707714
223.00,0.754851
222.00,0.799532
221.00,0.855523
220.00,0.915409
219.00,0.977430
218.00,1.047770
217.00,1.124036
216.00,1.192300
215.00,1.275256
214.00,1.359055
213.00,1.447995
212.00,1.548764
211.00,1.653228
210.00,1.744514
209.00,1.868954
208.00,1.999564
207.00,2.091179
206.00,2.241097
205.00,2.433442
204.00,2.524442
203.00,2.644230
202.00,2.669393
201.00,2.647909
200.00,2.523357
199.00,2.506840
198.00,2.645249
197.00,2.778114
196.00,2.632801
195.00,2.507957
194.00,2.488537
193.00,2.507453
192.00,2.461857
191.00,2.429755
190.00,2.280794


Sample1, Cycle 41
5/16/2022 5:44:59 AM
Wavelength (nm),Absorbance
700.00,-0.002503
699.00,-0.001527
698.00,-0.003050
697.00,-0.001250
696.00,-0.002378
695.00,-0.001916
694.00,-0.003360
693.00,-0.002146
692.00,-0.002085
691.00,-0.001772
690.00,-0.002567
689.00,-0.002152
688.00,-0.002688
687.00,-0.002251
686.00,-0.001961
685.00,-0.002424
684.00,-0.001919
683.00,-0.002410
682.00,-0.002286
681.00,-0.002402
680.00,-0.002166
679.00,-0.002188
678.00,-0.002119
677.00,-0.002518
676.00,-0.002462
675.00,-0.001434
674.00,-0.002261
673.00,-0.001328
672.00,-0.002463
671.00,-0.002657
670.00,-0.003143
669.00,-0.001804
668.00,-0.002391
667.00,-0.002683
666.00,-0.002433
665.00,-0.002744
664.00,-0.002777
663.00,-0.002948
662.00,-0.002075
661.00,-0.002054
660.00,-0.003267
659.00,-0.001922
658.00,-0.001410
657.00,-0.003079
656.00,-0.002582
655.00,-0.002046
654.00,-0.002583
653.00,-0.001633
652.00,-0.001968
651.00,-0.001694
650.00,-0.002597
649.00,-0.002984
648.00,-0.000738
647.00,-0.001041
646.00,-0.003720
645.00,-0.002053
644.00,-0.002228
643.00,-0.002378
642.00,-0.002043
641.00,-0.001730
640.00,-0.002840
639.00,-0.000991
638.00,-0.002397
637.00,-0.002899
636.00,-0.002422
635.00,-0.003049
634.00,-0.002041
633.00,-0.001669
632.00,-0.000976
631.00,-0.001904
630.00,-0.002601
629.00,-0.002137
628.00,-0.003041
627.00,-0.002453
626.00,-0.001565
625.00,-0.001584
624.00,-0.002368
623.00,-0.002775
622.00,-0.002281
621.00,-0.001446
620.00,-0.002534
619.00,-0.002124
618.00,-0.002760
617.00,-0.001409
616.00,-0.002330
615.00,-0.003324
614.00,-0.002093
613.00,-0.002526
612.00,-0.003327
611.00,-0.002728
610.00,-0.002427
609.00,-0.002260
608.00,-0.001445
607.00,-0.001559
606.00,-0.001810
605.00,-0.002481
604.00,-0.002269
603.00,-0.002406
602.00,-0.002496
601.00,-0.002639
600.00,-0.001857
599.00,-0.000784
598.00,-0.002051
597.00,-0.002398
596.00,-0.002671
595.00,-0.002687
594.00,-0.002245
593.00,-0.001771
592.00,-0.002187
591.00,-0.002238
590.00,-0.002603
589.00,-0.001481
588.00,-0.002408
587.00,-0.001975
586.00,-0.001874
585.00,-0.001600
584.00,-0.001956
583.00,-0.003058
582.00,-0.002338
581.00,-0.001386
580.00,-0.002068
579.00,-0.001914
578.00,-0.002218
577.00,-0.002096
576.00,-0.002392
575.00,-0.002085
574.00,-0.002182
573.00,-0.001675
572.00,-0.002159
571.00,-0.001976
570.00,-0.001702
569.00,-0.001888
568.00,-0.001678
567.00,-0.001823
566.00,-0.002428
565.00,-0.001947
564.00,-0.001824
563.00,-0.001340
562.00,-0.000713
561.00,-0.000956
560.00,-0.002201
559.00,-0.001780
558.00,-0.000287
557.00,-0.001594
556.00,-0.000943
555.00,-0.001413
554.00,-0.001196
553.00,-0.001021
552.00,-0.000838
551.00,-0.001732
550.00,-0.000961
549.00,-0.000087
548.00,-0.001287
547.00,-0.000708
546.00,-0.000867
545.00,-0.000084
544.00,-0.000295
543.00,-0.000573
542.00,-0.000452
541.00,-0.000323
540.00,-0.000418
539.00,-0.000218
538.00,0.000086
537.00,0.000023
536.00,-0.000217
535.00,0.000133
534.00,0.000192
533.00,0.000337
532.00,0.000437
531.00,0.000279
530.00,0.000734
529.00,0.000592
528.00,0.000558
527.00,0.000494
526.00,0.001066
525.00,0.001434
524.00,0.000835
523.00,0.001413
522.00,0.001193
521.00,0.001820
520.00,0.001631
519.00,0.002092
518.00,0.001689
517.00,0.001575
516.00,0.002183
515.00,0.002623
514.00,0.002345
513.00,0.002512
512.00,0.002967
511.00,0.002816
510.00,0.002963
509.00,0.002724
508.00,0.003507
507.00,0.002745
506.00,0.003506
505.00,0.003863
504.00,0.004524
503.00,0.004120
502.00,0.003781
501.00,0.004028
500.00,0.004232
499.00,0.004254
498.00,0.004853
497.00,0.004547
496.00,0.005112
495.00,0.005066
494.00,0.004828
493.00,0.005295
492.00,0.005432
491.00,0.005645
490.00,0.005456
489.00,0.005466
488.00,0.006178
487.00,0.006017
486.00,0.006497
485.00,0.006469
484.00,0.006684
483.00,0.006604
482.00,0.006892
481.00,0.007253
480.00,0.007050
479.00,0.007192
478.00,0.007431
477.00,0.007481
476.00,0.007852
475.00,0.007638
474.00,0.007832
473.00,0.008247
472.00,0.008097
471.00,0.008315
470.00,0.008385
469.00,0.008585
468.00,0.008653
467.00,0.008768
466.00,0.008938
465.00,0.008902
464.00,0.009248
463.00,0.009137
462.00,0.009396
461.00,0.009691
460.00,0.009549
459.00,0.009653
458.00,0.009519
457.00,0.009597
456.00,0.009741
455.00,0.010342
454.00,0.010233
453.00,0.010554
452.00,0.010347
451.00,0.010319
450.00,0.010273
449.00,0.010411
448.00,0.011057
447.00,0.010841
446.00,0.010748
445.00,0.010734
444.00,0.010956
443.00,0.010677
442.00,0.011151
441.00,0.010930
440.00,0.011064
439.00,0.011494
438.00,0.011280
437.00,0.010991
436.00,0.011345
435.00,0.011366
434.00,0.011689
433.00,0.012044
432.00,0.011816
431.00,0.011786
430.00,0.012004
429.00,0.012326
428.00,0.011472
427.00,0.012028
426.00,0.011980
425.00,0.012111
424.00,0.012239
423.00,0.012283
422.00,0.012158
421.00,0.012389
420.00,0.012650
419.00,0.012410
418.00,0.012571
417.00,0.012524
416.00,0.012219
415.00,0.012278
414.00,0.012840
413.00,0.012735
412.00,0.013269
411.00,0.012650
410.00,0.012447
409.00,0.013572
408.00,0.013041
407.00,0.013266
406.00,0.013126
405.00,0.013652
404.00,0.013081
403.00,0.013376
402.00,0.013498
401.00,0.013005
400.00,0.012864
399.00,0.013231
398.00,0.013000
397.00,0.013113
396.00,0.013054
395.00,0.013201
394.00,0.012963
393.00,0.014083
392.00,0.012877
391.00,0.012879
390.00,0.013769
389.00,0.013367
388.00,0.013003
387.00,0.013348
386.00,0.013172
385.00,0.012932
384.00,0.012894
383.00,0.013722
382.00,0.013092
381.00,0.013207
380.00,0.013059
379.00,0.013444
378.00,0.013038
377.00,0.013795
376.00,0.013556
375.00,0.012706
374.00,0.012937
373.00,0.013911
372.00,0.014205
371.00,0.012973
370.00,0.013582
369.00,0.013370
368.00,0.013951
367.00,0.013105
366.00,0.014377
365.00,0.014394
364.00,0.014025
363.00,0.014537
362.00,0.014404
361.00,0.014426
360.00,0.014634
359.00,0.014885
358.00,0.015350
357.00,0.014667
356.00,0.014904
355.00,0.015483
354.00,0.015133
353.00,0.016123
352.00,0.015678
351.00,0.016172
350.00,0.016505
349.00,0.017185
348.00,0.016629
347.00,0.016670
346.00,0.017451
345.00,0.017544
344.00,0.017312
343.00,0.018523
342.00,0.018690
341.00,0.017749
340.00,0.017944
339.00,0.018442
338.00,0.019277
337.00,0.019734
336.00,0.020458
335.00,0.020523
334.00,0.020621
333.00,0.022066
332.00,0.021390
331.00,0.022426
330.00,0.023114
329.00,0.022097
328.00,0.023270
327.00,0.023564
326.00,0.024472
325.00,0.025501
324.00,0.024558
323.00,0.025826
322.00,0.026834
321.00,0.027512
320.00,0.028123
319.00,0.028928
318.00,0.028688
317.00,0.029541
316.00,0.030571
315.00,0.031629
314.00,0.032322
313.00,0.033648
312.00,0.035862
311.00,0.036962
310.00,0.038664
309.00,0.039776
308.00,0.042253
307.00,0.043936
306.00,0.044648
305.00,0.047572
304.00,0.049569
303.00,0.052319
302.00,0.054456
301.00,0.056304
300.00,0.057619
299.00,0.059740
298.00,0.061191
297.00,0.063542
296.00,0.065933
295.00,0.066749
294.00,0.068736
293.00,0.070326
292.00,0.071592
291.00,0.073657
290.00,0.075178
289.00,0.077683
288.00,0.079430
287.00,0.080815
286.00,0.083336
285.00,0.084029
284.00,0.086696
283.00,0.089030
282.00,0.090379
281.00,0.092523
280.00,0.093188
279.00,0.095489
278.00,0.096854
277.00,0.098499
276.00,0.101620
275.00,0.103597
274.00,0.104698
273.00,0.108596
272.00,0.109815
271.00,0.110651
270.00,0.113530
269.00,0.116976
268.00,0.119085
267.00,0.123360
266.00,0.127921
265.00,0.129732
264.00,0.134434
263.00,0.138362
262.00,0.143529
261.00,0.148885
260.00,0.154243
259.00,0.159572
258.00,0.166094
257.00,0.173646
256.00,0.181592
255.00,0.189389
254.00,0.197992
253.00,0.207595
252.00,0.217369
251.00,0.227192
250.00,0.237440
249.00,0.248911
248.00,0.261012
247.00,0.272585
246.00,0.281926
245.00,0.293224
244.00,0.306153
243.00,0.316901
242.00,0.328034
241.00,0.340098
240.00,0.351133
239.00,0.362154
238.00,0.374913
237.00,0.386645
236.00,0.401220
235.00,0.415212
234.00,0.429523
233.00,0.445393
232.00,0.464395
231.00,0.483978
230.00,0.507055
229.00,0.534449
228.00,0.557469
227.00,0.587686
226.00,0.623350
225.00,0.656715
224.00,0.700817
223.00,0.748056
222.00,0.792070
221.00,0.847452
220.00,0.907754
219.00,0.967391
218.00,1.037970
217.00,1.114395
216.00,1.182387
215.00,1.264721
214.00,1.350751
213.00,1.437687
212.00,1.532726
211.00,1.634529
210.00,1.735430
209.00,1.840194
208.00,1.973549
207.00,2.091605
206.00,2.245432
205.00,2.419998
